product_id,customer_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,postcode,state,property_valuation
80,3326,1,1,1,0,0,1,1469.44,596.55,83,48,4,2,0,1,22,2763,1,9
3,2017,1,1,1,0,0,1,2091.47,388.92,67,146,0,0,0,1,6,2086,1,11
56,2266,0,1,3,2,1,2,688.63,612.88,74,4,2,2,0,0,1,2484,1,6
33,3500,1,1,4,0,0,2,1311.44,1167.18,71,4,5,0,0,0,17,2100,1,10
83,1780,1,1,0,3,0,1,2083.94,675.03,52,99,6,3,0,0,0,3976,0,3
51,2345,1,1,2,0,2,0,2005.66,1203.4,50,175,2,0,0,1,3,4070,2,8
0,2712,1,1,3,1,0,0,544.05,376.84,0,137,4,2,0,1,11,2259,1,7
54,711,0,1,5,0,0,0,1292.84,13.44,60,4,7,0,0,0,7,3093,3,7
7,2063,0,1,1,1,1,0,980.37,234.43,55,1,1,0,0,0,16,3186,0,12
2,2263,1,1,0,0,0,0,71.49,53.62,79,22,8,3,0,1,21,3350,0,4
0,2066,1,1,3,0,1,0,363.01,290.41,91,6,1,2,0,1,12,2570,1,9
22,2995,0,1,5,0,0,0,60.34,45.26,60,4,1,3,0,1,2,2250,1,7
86,1712,0,1,3,1,2,1,774.53,464.72,63,110,1,2,0,1,7,3437,0,7
49,2862,0,1,1,1,0,0,533.51,400.13,46,52,0,3,0,0,10,2031,1,10
89,950,0,1,4,0,0,1,1812.75,582.48,24,141,6,2,0,1,0,4218,2,5
3,929,1,1,1,0,0,1,2091.47,388.92,0,130,0,3,0,1,13,3188,0,12
70,3438,1,1,1,0,2,0,495.72,297.43,11,89,4,3,0,0,2,2830,1,7
63,131,0,1,5,0,0,0,1992.93,762.63,57,33,2,2,0,0,8,4132,2,3
38,1129,0,1,0,0,0,0,1577.53,826.51,2,19,5,3,0,1,9,4226,2,8
38,909,1,1,1,0,0,1,2091.47,388.92,77,72,7,2,0,1,8,3802,0,7
76,411,1,1,5,1,1,2,1172.78,1043.77,84,100,0,2,0,0,12,2750,1,8
85,142,1,1,5,0,0,0,752.64,205.36,57,7,1,0,0,0,17,3058,0,9
26,587,1,1,5,0,0,0,1992.93,762.63,43,12,1,3,0,1,19,3207,3,8
59,247,0,1,5,0,0,2,1415.01,1259.36,62,13,0,2,0,1,13,2283,1,4
55,2959,0,1,1,1,0,1,1894.19,598.76,1,12,1,3,0,1,11,4300,2,5
8,585,1,1,0,1,0,2,1703.52,1516.13,66,16,1,3,0,1,10,4179,2,4
62,1020,0,1,0,0,0,0,478.16,298.72,29,4,6,0,0,0,13,2145,1,10
0,587,0,1,6,4,3,3,1790.31,0,43,12,1,3,0,1,19,3207,3,8
89,1470,0,1,4,0,0,1,1812.75,582.48,62,165,0,2,0,1,8,2528,1,8
79,2752,0,1,3,0,0,0,1555.58,818.01,11,10,2,0,0,1,14,3977,0,8
94,1501,0,1,4,0,0,1,1635.3,993.66,74,46,3,3,0,1,14,2233,1,9
8,925,1,1,0,1,0,2,1703.52,1516.13,42,15,4,0,0,0,16,2323,1,4
69,9,1,1,4,1,0,0,792.9,594.68,97,40,8,0,0,1,8,2023,4,12
2,138,0,1,0,0,0,0,71.49,53.62,5,141,0,0,0,1,13,2033,4,9
0,1662,1,1,1,1,0,0,290.62,215.14,40,98,4,2,0,0,11,3977,0,3
0,2395,0,1,4,0,0,0,230.91,173.18,23,8,7,2,0,0,16,4131,2,5
90,186,0,1,3,0,1,0,363.01,290.41,46,134,0,3,0,0,3,4560,2,7
86,1274,0,1,2,0,0,0,235.63,125.07,12,120,4,3,0,0,20,4512,2,7
54,1951,0,1,5,0,0,0,1292.84,13.44,93,127,4,3,0,1,2,3199,0,6
71,1617,1,1,0,0,2,1,1842.92,1105.75,97,111,0,0,0,0,10,4215,2,8
19,682,1,1,2,1,2,1,12.01,7.21,53,65,1,0,0,1,7,2548,1,8
83,1475,0,1,0,3,0,1,2083.94,675.03,41,60,2,0,0,1,7,2440,1,6
97,2479,0,1,0,0,0,1,202.62,151.96,81,49,2,3,0,0,5,3195,0,9
89,461,1,1,5,3,0,1,1362.99,57.74,19,66,1,3,0,1,14,2118,1,10
7,666,0,1,4,0,0,2,1311.44,1167.18,82,66,1,2,0,1,15,3975,3,8
73,760,1,1,0,0,0,0,1945.43,333.18,46,23,7,3,0,1,18,2540,1,9
77,352,1,1,3,1,0,1,1240.31,795.1,12,10,2,3,0,0,4,4350,2,6
35,396,1,1,4,0,0,0,1403.5,954.82,98,91,9,2,0,1,16,2076,1,11
18,2182,1,1,3,0,2,0,1148.64,689.18,47,31,5,2,0,1,16,4350,2,7
67,3228,1,1,3,1,0,0,544.05,376.84,36,66,1,3,0,0,13,2880,1,1
6,613,1,1,0,0,2,0,748.17,448.9,4,50,3,2,0,0,17,2212,1,9
0,1479,1,1,6,4,3,3,724.37,0,25,123,8,3,0,0,21,4509,2,6
0,2553,0,1,6,4,3,3,1095.65,0,42,4,7,2,0,1,13,4160,2,7
75,1522,1,1,4,3,0,1,1873.97,863.95,57,17,0,3,0,0,7,2176,1,9
68,2651,0,1,2,0,0,0,1636.9,44.71,10,36,4,3,0,1,10,2298,1,6
89,1287,1,1,5,3,0,1,1362.99,57.74,72,175,0,3,0,1,20,4306,2,4
47,2381,1,1,1,1,1,2,1720.7,1531.42,91,90,8,0,0,1,5,2015,1,9
40,2059,0,1,1,1,0,1,1894.19,598.76,21,106,7,2,0,0,12,3181,0,10
14,2452,0,1,1,0,0,2,1386.84,1234.29,93,109,4,3,0,1,17,3043,0,7
95,1620,0,1,2,3,1,0,1073.07,933.84,18,32,7,2,0,1,2,2528,1,7
18,2677,1,1,0,0,0,0,575.27,431.45,34,4,0,3,0,0,10,2088,1,12
15,1021,0,1,5,0,0,0,1292.84,13.44,16,120,2,2,0,0,7,2761,1,8
95,345,1,1,2,3,1,0,1073.07,933.84,74,143,1,2,0,1,17,2251,1,9
94,18,1,1,4,0,0,1,1635.3,993.66,79,22,7,0,0,0,11,2135,4,12
93,1811,0,1,5,0,0,0,1065.03,230.09,59,4,0,3,0,0,1,2011,1,12
48,343,0,1,5,0,0,0,1762.96,950.52,76,141,3,0,0,0,13,2126,1,11
11,2832,0,1,4,0,2,0,1274.93,764.96,9,141,9,3,0,1,9,3140,0,8
24,2390,3,1,0,1,0,1,1777.8,820.78,48,39,3,3,0,0,12,4209,2,7
0,362,1,1,0,0,0,0,478.16,298.72,47,147,0,2,0,1,18,2340,1,7
99,956,0,1,2,0,0,0,1227.34,770.89,19,36,4,3,0,1,9,2069,1,12
0,3265,1,1,0,1,0,0,416.98,312.74,64,1,1,2,0,0,11,3038,0,8
23,3079,0,1,3,2,1,2,688.63,612.88,34,39,2,3,0,1,20,2176,1,9
3,2841,0,1,1,0,0,1,2091.47,388.92,19,60,7,3,0,0,16,2142,1,7
48,1346,0,1,5,0,0,0,1762.96,950.52,9,51,9,3,0,0,19,3620,0,4
43,2979,0,1,0,0,0,0,1151.96,649.49,39,137,2,3,0,0,18,3053,0,6
68,312,0,1,2,0,0,0,1636.9,44.71,44,2,0,0,0,1,6,2216,1,10
81,3343,0,1,3,0,0,2,586.45,521.94,3,141,6,3,0,1,0,3228,0,8
11,739,0,1,4,0,2,0,1274.93,764.96,36,88,4,3,0,0,8,3191,3,11
29,2453,1,1,5,0,0,0,1065.03,230.09,22,30,9,2,0,0,9,2165,1,7
53,516,0,1,2,0,0,0,795.34,101.58,23,61,0,3,0,0,20,2233,1,8
59,1218,1,1,0,0,0,1,1061.56,733.58,12,4,7,3,0,1,7,3037,0,7
24,111,1,1,0,1,0,1,1777.8,820.78,65,50,7,3,0,0,2,2093,4,12
1,1979,0,1,4,0,0,0,1403.5,954.82,98,29,4,3,0,1,11,4305,2,2
88,2630,1,1,3,0,0,0,1198.46,381.1,76,143,2,3,0,0,10,2304,1,5
51,642,1,1,2,0,2,0,2005.66,1203.4,9,193,3,3,0,0,12,4218,2,8
10,117,0,1,5,3,0,0,1466.68,363.25,75,152,4,3,0,0,15,4226,2,6
10,767,1,1,0,0,0,0,1945.43,333.18,70,178,4,2,0,0,11,2148,1,8
12,684,1,1,5,0,0,0,1231.15,161.6,88,2,0,3,0,0,14,2763,1,9
6,1154,0,1,2,0,2,0,227.88,136.73,26,81,1,3,0,1,20,2222,1,11
25,3286,0,1,4,1,0,0,1538.99,829.65,23,31,5,3,0,0,20,3977,0,7
14,423,0,1,1,0,0,2,1386.84,1234.29,43,133,7,3,0,0,9,4370,2,2
61,2662,1,1,2,0,1,0,71.16,56.93,53,15,3,3,0,1,16,2460,1,2
76,1448,0,1,5,0,1,0,642.31,513.85,40,47,3,3,0,0,20,2260,1,8
67,2397,1,1,3,1,0,0,544.05,376.84,33,50,2,0,0,1,4,2142,1,7
58,2487,1,1,2,0,0,0,912.52,141.4,92,72,6,0,0,1,14,3806,0,7
2,2855,1,1,0,0,0,0,71.49,53.62,81,103,4,3,0,1,17,2155,1,10
34,639,1,1,3,1,2,1,774.53,464.72,51,36,4,3,0,0,16,2148,1,7
30,2390,1,1,0,0,2,0,748.17,448.9,48,39,3,3,0,0,12,4209,2,7
66,3371,1,1,4,1,1,2,590.26,525.33,56,50,2,3,0,0,17,4165,2,4
74,3481,0,1,5,0,0,0,1762.96,950.52,37,135,4,2,0,0,4,3223,0,7
61,2495,1,1,2,0,1,0,71.16,56.93,89,23,6,0,0,0,17,2560,1,8
19,919,0,1,2,1,2,1,12.01,7.21,48,12,1,3,0,1,13,2234,1,10
31,1759,1,1,5,0,0,0,752.64,205.36,52,176,0,2,0,0,15,2030,1,12
20,2690,0,1,1,0,0,2,1775.81,1580.47,17,12,1,0,0,1,12,2177,1,9
1,3201,1,1,4,0,0,0,1403.5,954.82,61,23,0,3,0,1,1,2767,1,8
47,2600,1,1,1,1,1,2,1720.7,1531.42,55,101,0,3,0,1,1,4116,2,9
91,1599,1,1,0,0,0,0,100.35,75.26,65,4,7,0,0,0,1,2035,1,11
3,1392,0,1,1,0,0,1,2091.47,388.92,28,150,0,3,0,0,1,3752,0,6
10,2990,1,1,0,0,0,0,1945.43,333.18,65,58,8,2,0,0,8,2066,1,12
2,2537,1,1,0,0,0,0,71.49,53.62,8,133,7,0,0,1,12,2046,1,11
4,1827,0,1,4,0,2,0,1129.13,677.48,92,10,2,0,0,1,18,4504,2,4
94,3105,0,1,4,0,0,1,1635.3,993.66,88,82,1,3,0,0,12,4017,2,7
40,3295,1,1,1,1,0,1,1894.19,598.76,14,144,2,2,0,1,9,3810,0,4
32,88,1,1,4,0,2,0,1179,707.4,41,21,3,2,0,1,7,2069,4,12
91,2453,1,1,5,0,1,0,642.31,513.85,22,30,9,2,0,0,9,2165,1,7
77,1474,0,1,3,1,0,1,1240.31,795.1,54,32,1,3,0,1,21,2450,1,5
35,1858,1,1,4,0,0,0,1403.5,954.82,30,143,4,2,0,1,11,2570,1,8
79,1092,0,1,3,0,0,0,1555.58,818.01,56,108,2,3,0,0,5,3337,0,3
6,911,0,1,2,0,2,0,227.88,136.73,62,32,3,0,0,0,3,2747,1,8
31,1511,0,1,4,0,0,0,230.91,173.18,97,43,0,3,0,0,4,2234,1,10
2,2202,1,1,0,0,0,0,71.49,53.62,46,83,0,0,0,1,8,2099,1,11
16,1496,1,1,3,0,2,2,1661.92,1479.11,22,150,6,0,0,0,3,2261,1,9
14,1288,0,1,1,0,0,2,1386.84,1234.29,51,2,0,0,0,1,18,4306,2,7
72,411,1,1,2,0,0,0,912.52,141.4,84,100,0,2,0,0,12,2750,1,8
59,3135,1,1,0,0,0,1,1061.56,733.58,83,3,0,3,0,0,16,2096,1,10
0,3013,1,1,0,0,0,0,71.49,53.62,94,18,3,2,0,0,6,4115,2,7
67,364,1,1,3,1,0,0,544.05,376.84,96,130,0,0,0,0,11,4217,2,9
82,406,1,1,4,1,0,0,1538.99,829.65,58,68,0,2,0,0,12,2646,1,1
59,2367,0,1,0,0,0,1,1061.56,733.58,40,98,4,3,0,1,16,3040,0,10
73,1901,1,1,0,0,0,0,1945.43,333.18,40,77,8,0,0,0,8,4074,2,6
28,1722,0,1,3,0,0,2,1216.14,1082.36,52,52,0,3,0,0,4,2290,1,4
83,1773,0,1,0,3,0,1,2083.94,675.03,82,4,6,3,0,1,0,2114,1,8
10,2187,0,1,5,3,0,0,1466.68,363.25,52,77,1,3,0,0,2,2200,1,9
18,1310,1,1,3,0,2,0,1148.64,689.18,38,55,4,2,0,1,13,4164,2,9
13,2587,0,1,0,0,0,0,1163.89,589.27,76,96,7,0,0,0,4,4812,2,5
46,3116,3,1,0,0,1,0,1289.85,74.51,16,4,1,3,0,0,7,3156,0,8
12,2683,0,1,5,0,0,0,1231.15,161.6,81,166,7,0,0,1,6,4564,2,8
45,1098,0,1,0,0,0,0,441.49,84.99,99,51,0,3,0,1,12,2160,1,9
51,867,0,1,2,0,2,0,2005.66,1203.4,12,19,7,3,0,0,17,3124,0,12
2,1196,1,1,0,0,0,0,71.49,53.62,23,81,1,3,0,0,2,2251,1,10
66,807,0,1,4,1,1,2,590.26,525.33,48,179,7,0,0,0,16,2282,1,8
59,1032,1,1,0,0,0,1,1061.56,733.58,36,8,7,3,0,1,18,3145,0,11
9,2888,0,1,3,0,0,2,1216.14,1082.36,37,89,6,2,0,1,16,2528,1,7
19,3396,1,1,2,1,2,1,12.01,7.21,18,159,4,3,0,1,9,2191,1,10
42,80,0,1,2,1,0,2,1810,1610.9,11,96,5,3,0,0,13,3561,0,1
93,613,1,1,2,0,2,0,1458.17,874.9,4,50,3,2,0,0,17,2212,1,9
0,2814,1,1,3,1,0,0,544.05,376.84,42,42,3,2,0,1,18,4075,2,6
13,1162,1,1,0,0,0,0,1163.89,589.27,29,34,7,3,0,1,7,3031,0,10
32,1899,1,1,4,0,0,0,642.7,211.37,29,4,2,0,0,1,4,3844,0,1
73,232,0,1,0,0,0,0,1945.43,333.18,94,22,2,3,0,0,12,2145,1,9
0,629,1,1,0,1,0,0,416.98,312.74,29,109,4,2,0,0,6,4820,2,1
76,565,1,1,5,0,1,0,642.31,513.85,30,70,4,3,0,1,16,2065,1,8
2,2194,0,1,0,0,0,0,71.49,53.62,79,98,4,0,0,1,11,4153,2,11
97,1877,1,1,2,1,0,0,742.54,667.4,13,41,0,2,0,1,16,4030,2,4
2,2768,1,1,0,0,0,0,71.49,53.62,86,8,4,3,0,0,3,2016,1,12
6,684,1,1,2,0,2,0,227.88,136.73,88,2,0,3,0,0,14,2763,1,9
30,324,0,1,0,0,2,0,748.17,448.9,97,75,6,3,0,1,15,2223,1,9
3,972,0,1,1,0,0,1,2091.47,388.92,81,89,2,3,0,1,10,4227,2,5
94,444,0,1,4,0,0,1,1635.3,993.66,32,3,4,3,0,1,8,2160,1,6
13,957,0,1,0,0,0,0,1163.89,589.27,80,94,4,0,0,1,7,3111,0,10
90,2017,0,1,3,0,1,0,363.01,290.41,67,146,0,0,0,1,6,2086,1,11
79,1888,0,1,3,0,0,0,1555.58,818.01,67,6,1,3,0,1,1,2042,1,10
45,3317,0,1,0,0,0,0,441.49,84.99,35,105,0,3,0,1,11,3137,0,7
66,3344,1,1,4,1,1,2,590.26,525.33,66,58,7,0,0,1,1,2093,1,12
26,607,0,1,5,0,0,0,1992.93,762.63,55,110,1,3,0,0,15,2041,1,11
8,2641,0,1,0,1,0,2,1703.52,1516.13,71,134,7,3,0,1,12,2031,1,12
22,1794,0,1,5,0,0,0,60.34,45.26,53,33,3,3,0,0,8,4878,2,5
54,1982,0,1,5,0,0,0,1807.45,778.69,80,165,0,2,0,1,16,2428,1,2
44,2598,1,1,5,0,0,0,1769.64,108.76,23,92,4,0,0,0,9,2204,1,8
97,1141,0,1,2,1,0,0,742.54,667.4,70,4,0,2,0,1,4,3162,0,11
35,3023,0,1,4,0,0,0,1403.5,954.82,37,157,6,2,0,1,7,2166,1,9
26,224,0,0,5,0,0,0,1992.93,762.63,2,111,0,0,0,0,17,2110,1,12
91,1358,0,1,5,0,1,0,642.31,513.85,8,110,1,2,0,0,6,3340,0,3
51,2300,0,1,2,0,2,0,2005.66,1203.4,20,4,0,3,0,1,3,4228,2,8
92,3485,0,1,5,3,0,1,1890.39,260.14,11,139,0,2,0,1,9,2620,1,8
25,32,1,1,4,1,0,0,1538.99,829.65,17,39,4,0,0,0,4,2756,4,9
0,613,1,1,2,0,2,0,227.88,136.73,4,50,3,2,0,0,17,2212,1,9
74,1086,1,1,5,0,0,0,1228.07,400.91,84,27,3,3,0,1,4,3138,0,9
34,396,0,1,5,0,0,0,1231.15,161.6,98,91,9,2,0,1,16,2076,1,11
74,3486,1,1,5,0,0,0,1228.07,400.91,67,40,4,3,0,0,18,2548,1,8
23,3122,1,1,3,0,0,0,1198.46,381.1,17,4,4,2,0,1,15,2763,1,9
73,2555,0,1,0,0,0,0,1945.43,333.18,43,65,1,0,0,0,11,2430,1,7
0,710,1,1,2,1,2,1,12.01,7.21,76,10,2,2,0,1,13,2753,1,8
95,3147,0,1,4,0,0,1,569.56,528.43,21,4,2,0,0,1,17,3199,0,7
0,1894,1,1,0,0,0,0,71.49,53.62,86,163,4,2,0,1,17,3156,0,8
19,349,1,1,1,2,1,0,574.64,459.71,35,45,4,2,0,0,4,3127,0,11
19,2468,1,1,1,2,1,0,574.64,459.71,51,34,2,2,0,0,1,4014,2,8
0,608,0,1,4,0,0,0,230.91,173.18,55,56,2,2,0,1,12,4504,2,6
60,2921,0,1,4,0,2,2,1977.36,1759.85,15,4,0,3,0,0,7,4060,2,9
35,1063,0,1,1,0,1,0,1057.51,154.4,22,105,0,0,0,1,13,2217,1,10
41,1075,0,1,3,0,1,0,958.74,748.9,26,33,4,2,0,0,7,2880,1,1
30,2568,1,1,0,0,2,0,748.17,448.9,42,3,4,3,0,0,18,3177,0,5
62,2428,0,1,0,0,0,0,478.16,298.72,74,21,7,3,0,1,9,3240,0,7
67,977,1,1,0,0,0,1,1071.23,380.74,65,62,7,2,0,1,13,2558,1,7
39,3258,1,1,4,0,0,1,1812.75,582.48,77,10,2,3,0,1,18,2093,1,9
58,614,1,1,2,0,0,0,912.52,141.4,45,4,4,3,0,1,11,2035,1,11
24,2539,1,1,0,1,0,1,1777.8,820.78,68,36,4,0,0,1,12,2785,1,7
91,444,1,1,0,0,0,0,100.35,75.26,32,3,4,3,0,1,8,2160,1,6
63,117,0,1,0,0,0,0,1483.2,99.59,75,152,4,3,0,0,15,4226,2,6
22,668,0,1,5,0,0,0,60.34,45.26,61,42,1,3,0,0,7,2066,1,9
28,3301,1,1,3,0,0,2,1216.14,1082.36,5,41,7,3,0,1,6,2280,1,8
82,903,1,1,3,0,2,0,1148.64,689.18,46,4,0,3,0,0,14,4110,2,5
86,2838,1,1,3,1,2,1,774.53,464.72,14,59,2,2,0,0,21,4350,2,8
13,799,1,1,0,0,0,0,1163.89,589.27,39,90,6,3,0,1,0,2756,1,8
28,243,0,1,0,1,0,2,1703.52,1516.13,94,82,4,2,0,1,14,2250,1,8
35,1544,0,1,1,0,1,0,1057.51,154.4,75,110,1,0,0,1,11,2155,1,10
77,1953,1,1,5,0,0,0,1769.64,108.76,23,17,0,2,0,0,12,3121,0,12
0,1953,1,1,0,0,0,0,100.35,75.26,23,17,0,2,0,0,12,3121,0,12
74,2773,1,1,5,0,0,0,1228.07,400.91,69,84,4,3,0,1,20,3204,0,7
83,1629,1,1,0,3,0,1,2083.94,675.03,46,107,0,3,0,0,14,4413,2,5
77,283,0,1,3,1,0,1,1240.31,795.1,34,14,2,3,0,0,2,4508,2,6
98,2174,1,1,2,0,0,0,795.34,101.58,32,46,8,2,0,0,11,3429,0,6
62,204,0,1,0,0,0,0,478.16,298.72,56,76,0,3,0,0,5,3084,0,10
79,1830,1,1,0,3,0,1,2083.94,675.03,98,129,4,2,0,0,12,2117,1,8
74,2733,0,1,5,0,0,0,1228.07,400.91,89,20,4,3,0,1,17,4740,2,2
8,1812,1,1,0,1,0,2,1703.52,1516.13,20,1,1,0,0,0,14,2147,1,9
20,2544,0,1,1,0,0,2,1775.81,1580.47,73,19,4,3,0,1,16,2261,1,7
12,502,1,1,5,0,0,0,1231.15,161.6,39,82,4,3,0,0,18,4702,2,3
6,2049,0,1,0,0,2,0,748.17,448.9,21,23,4,2,0,0,5,2217,1,8
58,76,0,1,2,1,0,0,1280.28,829.51,20,25,2,2,0,1,18,4213,2,9
85,613,1,1,5,0,0,0,1228.07,400.91,4,50,3,2,0,0,17,2212,1,9
48,1547,1,1,5,0,0,0,1762.96,950.52,82,35,7,3,0,1,12,2768,1,10
68,2696,1,1,2,0,0,0,1636.9,44.71,42,66,1,3,0,1,0,4031,2,8
1,269,0,1,4,0,0,0,1403.5,954.82,55,103,3,3,0,1,9,3802,0,7
38,1578,1,1,1,0,0,1,2091.47,388.92,60,4,1,2,0,1,11,2112,1,8
92,3330,1,1,5,0,0,2,1415.01,1259.36,70,4,1,3,0,1,18,2030,1,12
75,1983,1,1,4,3,0,1,1873.97,863.95,6,31,5,0,0,1,18,4127,2,4
34,610,0,1,3,1,2,1,774.53,464.72,45,123,0,3,0,1,15,2036,1,6
4,3268,1,1,4,0,2,0,1129.13,677.48,93,38,4,3,0,0,20,3175,0,5
34,215,1,1,5,0,0,0,1231.15,161.6,37,23,2,2,0,1,18,4012,2,3
98,356,1,1,2,0,0,0,795.34,101.58,10,126,5,2,0,0,5,4055,2,3
61,420,1,1,3,0,0,2,586.45,521.94,93,21,5,2,0,0,7,3183,0,7
46,1905,0,1,0,0,1,0,1289.85,74.51,21,123,4,0,0,0,15,2166,1,6
25,2093,1,1,2,0,2,0,2005.66,1203.4,94,146,0,2,0,0,2,2330,1,4
59,1337,0,1,0,0,0,1,1061.56,733.58,15,84,1,3,0,0,10,3806,0,8
12,2399,1,1,4,0,0,1,1765.3,709.48,20,129,4,2,0,1,14,2259,1,6
79,622,1,1,3,0,0,0,1555.58,818.01,18,4,0,3,0,0,17,4341,2,3
70,1990,0,1,3,1,0,0,1036.59,206.35,9,101,0,2,0,0,0,2567,1,8
71,3032,0,1,0,0,2,1,1842.92,1105.75,53,20,1,0,0,1,5,4207,2,6
60,140,0,1,4,0,2,2,1977.36,1759.85,9,78,4,3,0,0,2,3186,0,9
48,981,0,1,5,0,0,0,1762.96,950.52,0,4,2,3,0,0,11,2031,1,9
23,900,0,1,3,2,1,2,688.63,612.88,48,41,4,3,0,1,5,3228,0,8
33,871,0,1,4,0,0,2,1311.44,1167.18,40,4,7,3,0,1,5,2034,1,10
24,3003,0,1,0,1,0,1,1777.8,820.78,72,122,2,3,0,1,4,2166,1,8
25,2877,0,1,4,1,0,0,1538.99,829.65,59,143,3,0,0,1,18,4211,2,5
9,304,0,1,2,1,0,0,742.54,667.4,36,19,4,3,0,1,15,2035,1,11
82,2023,0,1,4,1,0,0,1538.99,829.65,15,41,7,2,0,0,10,2770,1,7
7,2822,0,1,1,1,1,0,980.37,234.43,83,22,7,3,0,0,3,3124,0,12
12,2097,1,1,5,0,0,0,1231.15,161.6,38,141,9,3,0,0,21,4053,2,9
6,1450,0,1,2,0,2,0,227.88,136.73,23,136,4,0,0,0,6,2579,1,2
0,1242,3,1,5,0,0,0,60.34,45.26,36,144,3,2,0,1,18,3806,0,7
87,3003,0,1,4,0,2,0,1179,707.4,72,122,2,3,0,1,4,2166,1,8
46,2805,1,1,2,0,1,0,1793.43,248.82,0,4,4,2,0,0,4,2760,1,7
3,1567,1,1,1,0,0,1,2091.47,388.92,18,82,7,3,0,0,16,2154,1,8
48,980,1,1,5,0,0,0,1762.96,950.52,19,12,1,3,0,0,8,2289,1,8
52,338,0,1,2,1,0,0,1280.28,829.51,33,4,1,3,0,0,19,3101,0,12
66,1827,1,1,4,1,1,2,590.26,525.33,92,10,2,0,0,1,18,4504,2,4
43,3056,0,1,0,0,0,0,1151.96,649.49,43,127,5,3,0,0,18,3802,0,8
33,2099,1,1,2,1,0,2,1810,1610.9,40,165,0,2,0,1,19,2570,1,8
90,3274,1,1,3,0,1,0,363.01,290.41,44,4,0,3,0,1,18,2120,1,10
24,357,1,1,0,1,0,1,1777.8,820.78,21,100,7,0,0,0,18,3199,0,9
74,505,1,1,5,0,0,0,1762.96,950.52,40,4,7,2,0,1,10,2069,1,9
72,2404,0,1,3,0,0,0,360.4,270.3,13,106,2,3,0,0,6,2065,1,11
42,2540,0,1,2,1,0,2,1810,1610.9,14,8,6,3,0,1,0,2560,1,7
58,1825,0,1,2,0,0,0,912.52,141.4,82,108,0,3,0,1,17,3212,0,5
5,2639,0,1,1,2,1,0,574.64,459.71,70,161,5,3,0,1,10,4503,2,6
47,514,0,1,1,1,1,2,1720.7,1531.42,9,41,0,3,0,1,4,3152,3,10
33,187,0,1,4,0,0,2,1311.44,1167.18,97,84,7,3,0,0,11,2088,1,10
1,644,0,1,4,0,0,0,1403.5,954.82,59,33,1,0,0,0,2,2380,1,1
30,2537,0,1,0,0,2,0,748.17,448.9,8,133,7,0,0,1,12,2046,1,11
32,3364,1,1,4,0,0,0,642.7,211.37,77,119,4,3,0,1,3,2300,1,6
16,2339,0,1,3,0,2,2,1661.92,1479.11,3,5,3,0,0,1,16,2153,1,10
39,989,0,1,4,0,0,1,1812.75,582.48,43,89,0,3,0,0,17,4018,2,4
95,1519,1,1,2,3,1,0,1073.07,933.84,35,51,9,2,0,1,1,2260,1,8
26,1330,1,1,5,0,0,0,1992.93,762.63,20,26,7,0,0,0,19,3939,0,6
32,270,1,1,4,0,0,0,642.7,211.37,38,164,7,3,0,1,17,3071,0,10
97,547,0,1,0,0,0,1,202.62,151.96,22,63,1,3,0,0,5,2745,1,9
86,2025,1,1,2,0,0,0,235.63,125.07,59,108,7,3,0,1,3,4060,2,9
12,1437,0,1,5,0,0,0,1231.15,161.6,35,98,4,0,0,0,20,2777,1,9
67,977,0,1,0,0,0,1,1071.23,380.74,65,62,7,2,0,1,13,2558,1,7
72,1621,1,1,3,0,0,0,360.4,270.3,10,66,1,3,0,0,22,2131,1,8
38,2365,1,1,0,0,0,0,1577.53,826.51,2,32,8,3,0,1,3,4127,2,6
0,1772,0,1,3,1,0,0,544.05,376.84,98,68,0,2,0,1,14,2768,1,10
26,570,1,1,5,0,0,0,1992.93,762.63,14,47,0,3,0,1,15,2225,1,10
0,1110,1,1,0,0,0,0,441.49,84.99,73,71,2,2,0,0,12,3757,0,7
96,1746,1,1,4,0,0,1,1635.3,993.66,58,72,6,2,0,0,6,4017,2,4
83,422,1,1,0,3,0,1,2083.94,675.03,78,4,4,0,0,0,1,2031,1,11
97,2821,1,1,0,0,0,1,202.62,151.96,13,144,3,0,0,0,11,2099,1,11
29,255,0,1,3,1,0,0,543.39,407.54,2,2,6,3,0,0,5,3355,0,2
78,1767,0,1,4,0,0,1,1765.3,709.48,28,147,4,0,0,1,19,4215,2,3
0,1497,1,1,1,0,2,0,495.72,297.43,70,34,2,2,0,0,14,2251,1,8
24,2380,0,1,0,1,0,1,1777.8,820.78,44,26,2,3,0,1,15,2016,1,10
84,2685,0,1,1,1,0,0,290.62,215.14,42,4,7,3,0,0,9,2570,1,8
84,3264,0,1,1,1,0,0,290.62,215.14,88,4,0,3,0,1,17,2204,1,11
11,1761,0,1,4,0,2,0,1274.93,764.96,96,39,4,3,0,1,14,2170,1,9
79,522,0,1,3,0,0,0,1555.58,818.01,64,4,7,0,0,1,16,4221,2,9
28,1970,1,1,3,0,0,2,1216.14,1082.36,51,2,4,3,0,0,7,3134,0,10
1,2247,1,1,4,3,0,1,1873.97,863.95,17,82,2,2,0,1,1,2040,1,12
68,3433,0,1,2,0,0,0,1636.9,44.71,10,142,3,3,0,0,2,3174,0,8
